用户ID,年龄,性别,所在城市,职业,教育程度,婚姻状况,月工资收入,经营性收入,被动收入,月总流入,月总流出,储蓄率,活期存款,理财产品,股票基金,房产估值,总资产,净资产,信用卡欠款,房贷余额,其他贷款,总负债,负债率,养老金账户余额,缴纳年限,住房公积金余额,商业保险年缴,保险保额,风险偏好,计划退休年龄,目标养老金,期望收益率下限,期望收益率上限,健康状况,平台月访问次数,策略采纳率,交互问答次数,个性化设置次数,反馈积极度,信任评分,餐饮消费,衣物消费,住房消费,交通消费,娱乐消费,教育培训消费,医疗保健消费,健身运动消费,旅行度假消费,数字产品消费,宠物消费,图书影音消费,美容护肤消费,线上购物消费,线下购物消费,奢侈品消费,家庭日用品消费,母婴消费,绿色环保消费,慈善捐赠消费
U000423,29,女,上海,学生,硕士,未婚,12873.12,17211.71,1602.45,31687.280000000002,22001.54,0.31,280108.14,1172899.17,49523.51,193928.77,1696459.59,655174.52,68406.83,812104.25,160773.99,1041285.07,0.61,29222.48,2,128676.84,4173.06,1521036.04,平衡,65,2810230.65,0.059,0.094,差,7,0.6,26,11,0.96,83.82,428.11,882.22,220.43,4638.44,139.27,3277.15,2985.81,908.73,1573.88,698.48,1212.54,507.76,436.96,1052.74,840.7,1056.52,411.92,557.55,106.86,65.47
U000424,23,女,厦门,退休人员,博士,离异,6286.25,1953.88,1212.87,9453.0,9769.37,-0.03,396762.51,273751.65,307447.89,395233.8,1373195.85,1007582.19,85319.44,129208.19,151086.03,365613.66000000003,0.27,31457.03,1,0.0,2018.99,1199643.57,平衡,63,798502.89,0.014,0.113,差,4,0.72,2,11,0.49,48.25,149.49,39.45,56.03,857.26,20.28,550.13,162.74,1049.51,339.36,186.5,372.85,246.09,424.88,62.21,2969.24,283.5,218.92,633.43,231.36,916.14
U000425,42,女,武汉,退休人员,本科,丧偶,21659.58,15148.35,8395.08,45203.01,40446.77,0.11,403335.13,2114769.75,299670.94,2357448.19,5175224.01,4512932.49,18393.82,505612.88,138284.82,662291.52,0.13,195045.33,17,77549.64,20582.53,503185.88,平衡,58,4703723.91,0.054,0.096,一般,7,0.35,10,7,0.7,52.65,222.25,3659.19,2601.77,465.12,306.93,743.39,7297.83,580.35,1190.76,59.59,989.72,1656.09,5983.23,1421.76,3342.99,1548.75,81.41,739.72,1675.47,5880.43
U000426,39,女,合肥,金融分析师,博士,离异,14704.54,15366.28,8905.5,38976.32,26100.06,0.33,531237.23,870295.13,343551.69,1084460.82,2829544.87,2118749.69,69475.32,481713.73,159606.13,710795.18,0.25,116349.81,5,17581.61,22910.94,582922.23,稳健,57,1425802.21,0.049,0.11,一般,5,0.81,31,11,0.47,61.48,2794.02,369.55,354.4,320.2,3645.86,2730.06,2125.73,711.06,1000.68,889.9,416.59,1002.54,44.15,201.5,3103.11,1985.88,783.62,1037.89,658.66,1924.64
U000427,40,男,上海,退休人员,高中,离异,18059.7,2488.59,3765.62,24313.91,21282.98,0.12,275156.68,199639.21,405995.59,764432.59,1645224.0699999998,68611.47,64357.23,1402126.53,110128.84,1576612.6,0.96,164231.65,16,85118.05,6374.08,101986.08,保守,63,3326507.27,0.034,0.066,一般,13,0.41,3,4,0.43,53.49,1678.1,299.4,539.73,830.44,525.62,1840.26,522.81,194.68,666.39,5113.78,335.05,1239.47,742.45,96.41,875.72,1585.02,942.13,2691.25,446.23,118.03
U000428,19,男,广州,制造业工人,博士,离异,14023.22,4628.74,1373.45,20025.41,14066.78,0.3,436742.65,1104806.31,4928.05,168802.95,1715279.96,1518940.99,54943.68,55434.76,85960.53,196338.97,0.11,0.0,0,0.0,9086.27,472724.66,积极,50,2991696.12,0.026,0.073,优,25,0.87,24,6,0.68,31.13,1732.68,298.52,539.69,986.57,246.31,791.25,91.42,216.33,98.21,1047.51,158.24,794.0,1803.18,471.41,487.93,388.35,247.78,405.63,580.13,2681.63
U000429,24,女,郑州,公务员,本科,未婚,12554.32,1104.87,919.01,14578.199999999999,9954.31,0.32,93713.28,484751.56,53693.45,119385.37,751543.6599999999,485440.44,30232.44,115927.51,119943.27,266103.22,0.35,77340.66,0,0.0,23046.08,817069.23,积极,64,2491374.0,0.047,0.083,差,19,0.7,1,8,0.44,73.77,493.23,1037.93,229.81,1502.71,247.46,423.11,569.6,1384.71,129.16,631.18,338.7,143.98,690.05,369.91,498.0,179.53,302.2,442.28,238.97,101.8
U000430,55,女,重庆,教师,硕士,离异,21973.57,4109.39,1445.16,27528.12,17581.62,0.36,711398.79,2562294.17,84190.83,1212018.93,4569902.72,3950307.6,34868.54,529898.23,54828.35,619595.12,0.14,142986.76,14,56916.61,32037.17,1921310.16,平衡,68,1598328.03,0.045,0.087,良,0,0.41,11,11,0.57,61.91,2961.84,650.68,1202.59,480.88,398.49,474.91,478.03,713.64,712.22,624.45,131.51,622.5,168.27,122.47,2450.48,843.61,978.55,466.72,2176.98,922.79
U000431,30,男,西安,退休人员,高中,未婚,12115.55,9570.62,337.08,22023.25,22613.99,-0.03,387005.37,1497763.05,405071.08,422951.27,2712790.77,1906083.2,107707.76,546857.76,152142.05,806707.5700000001,0.3,17994.5,2,13856.52,20164.07,100130.14,激进,52,2863642.41,0.023,0.069,良,4,0.79,17,5,0.46,50.25,4655.69,2483.72,2782.27,273.31,457.06,486.44,456.95,2796.79,46.86,114.47,462.92,322.49,381.49,2312.83,1197.65,8.37,811.24,757.91,174.96,1630.56
U000432,33,女,杭州,医生,高中,丧偶,18459.15,18840.32,8949.22,46248.69,33212.23,0.28,508869.1,517770.27,356264.53,202146.31,1585050.21,311594.25,11775.2,1225934.64,35746.12,1273455.96,0.8,24827.46,7,83015.8,11031.02,357847.96,稳健,67,4694675.47,0.022,0.061,良,27,0.24,17,0,0.65,88.16,1396.66,1471.82,1503.57,0.06,3549.22,1941.19,2702.48,18.18,3132.37,1914.07,2093.68,112.94,1548.2,3709.99,1308.91,974.87,3358.39,674.78,1054.74,746.09
U000433,35,女,南京,市场营销,硕士,已婚,20950.9,16685.6,5738.65,43375.15,32081.93,0.26,159762.8,481648.77,54938.09,744644.39,1440994.05,218992.49,76816.33,1131770.42,13414.81,1222001.56,0.85,75485.02,0,43080.37,16131.24,979913.04,激进,62,2976420.87,0.046,0.113,差,14,0.87,33,11,0.85,67.54,2134.76,1189.54,3258.36,3871.92,90.41,700.07,32.28,543.43,1046.79,3286.68,2549.05,185.48,132.79,1210.07,1032.91,421.25,3123.91,3566.16,700.61,3005.46
U000434,18,女,宁波,企业管理,硕士,丧偶,11635.64,1034.47,1199.6,13869.71,10870.39,0.22,143252.25,1148351.93,206206.5,187972.11,1685782.79,1551001.57,32131.61,62909.04,39740.57,134781.22,0.08,0.0,0,0.0,19058.83,899880.87,平衡,68,4057359.36,0.047,0.099,良,9,0.42,9,0,0.93,88.74,292.18,805.16,389.73,78.88,1586.41,365.1,799.84,275.98,11.5,63.9,413.53,706.34,245.83,717.18,723.45,734.15,409.12,1486.04,405.18,360.88
U000435,42,男,北京,市场营销,大专,离异,14522.25,19192.37,2453.66,36168.28,24332.89,0.33,460816.47,313983.01,187017.82,1051665.33,2013482.6300000001,386631.73,121858.53,1330569.79,174422.58,1626850.9000000001,0.81,15624.7,9,53216.16,16709.51,954216.2,保守,65,804900.46,0.027,0.079,差,16,0.23,3,4,0.82,66.5,87.53,2031.31,578.18,733.79,2981.09,802.0,561.18,374.75,3017.12,281.12,1223.59,1430.84,2352.94,2029.92,3368.21,92.64,711.47,665.11,319.4,690.69
U000436,35,男,广州,制造业工人,硕士,离异,12065.24,9205.82,6217.73,27488.789999999997,20409.43,0.26,33095.63,1421743.18,61648.9,1315193.54,2831681.25,1620488.58,58502.02,1145459.47,7231.18,1211192.67,0.43,155861.58,11,112340.6,15431.41,1997289.06,积极,54,4698264.12,0.029,0.1,良,14,0.69,40,8,0.4,79.54,445.53,886.8,1309.67,576.63,1527.57,492.4,412.08,936.33,28.85,99.93,650.45,3440.94,1536.34,110.87,2250.8,1583.83,1134.54,2062.79,622.17,300.91
U000437,22,女,宁波,自由职业,博士,离异,21229.15,60.57,265.88,21555.600000000002,17442.53,0.19,100705.41,1678890.5,441583.3,213455.75,2434634.96,2141016.94,53409.56,198085.26,42123.2,293618.02,0.12,0.0,0,0.0,7062.5,965329.15,平衡,52,1485925.03,0.056,0.07,良,21,0.49,5,14,0.87,52.28,623.16,671.28,2394.73,1874.8,1681.21,1303.36,2315.78,83.6,248.37,550.92,1511.16,567.23,1111.4,120.63,234.55,1060.99,145.13,349.01,248.09,347.15
U000438,45,女,重庆,个体商户,硕士,丧偶,19173.47,10400.97,2789.65,32364.090000000004,29028.17,0.1,672442.59,735146.41,11112.6,1450187.9,2868889.5,1959920.58,45941.51,763252.54,99774.87,908968.92,0.32,144855.36,12,7692.99,19821.71,1603347.6,激进,58,979235.61,0.017,0.073,一般,25,0.28,7,14,0.93,90.19,1756.68,653.88,1155.24,150.11,2330.88,658.49,1490.82,1842.64,335.47,3079.61,1365.43,798.25,287.01,4066.96,2005.7,332.52,587.48,2365.34,1696.16,2069.49
U000439,29,男,大连,公务员,博士,丧偶,18983.89,3248.91,962.35,23195.149999999998,24684.39,-0.06,39129.15,769194.66,444653.25,217811.71,1470788.77,1057058.46,88026.57,231068.91,94634.83,413730.31,0.28,6119.1,5,17733.96,6764.08,1758211.69,保守,65,4675259.82,0.03,0.073,优,13,0.78,18,7,0.73,40.72,440.24,213.85,902.44,3361.28,335.14,556.85,1009.99,702.67,1670.82,1292.51,54.12,5812.97,1257.86,1797.11,949.06,1748.03,107.42,385.04,1884.05,202.94
U000440,18,男,成都,企业管理,硕士,未婚,10191.96,750.23,857.09,11799.279999999999,12369.07,-0.05,448499.64,1507819.83,348691.75,75943.84,2380955.06,2275759.73,4416.77,94241.63,6536.93,105195.33000000002,0.04,0.0,0,0.0,23319.32,1399968.76,平衡,68,893840.85,0.018,0.079,一般,3,0.13,37,2,0.99,69.93,51.17,974.67,1133.6,111.5,1210.08,729.13,461.13,1113.92,341.34,135.46,210.59,441.9,476.02,1028.69,984.33,546.94,953.3,133.73,32.26,1299.31
U000441,44,女,武汉,律师,硕士,已婚,16470.41,1433.67,6127.37,24031.45,16084.44,0.33,342129.06,2727665.41,78697.02,2328225.5,5476716.99,4616280.31,71055.02,744623.28,44758.38,860436.68,0.16,56739.4,12,127823.46,22078.28,1389817.54,稳健,64,2114383.65,0.035,0.078,优,22,0.75,13,7,0.86,85.06,780.44,345.86,1372.43,232.32,7.84,234.83,566.65,309.62,502.64,1373.95,1599.6,203.05,407.24,523.1,1955.64,4323.3,176.26,852.49,311.83,5.35
U000442,19,女,青岛,金融分析师,大专,离异,11247.74,738.4,1996.45,13982.59,9271.22,0.34,354157.17,550826.76,166364.11,159975.2,1231323.24,1031973.42,21054.36,96319.35,81976.11,199349.82,0.16,0.0,0,0.0,5391.14,946456.56,积极,51,2138942.0,0.03,0.081,一般,1,0.13,16,12,0.43,62.35,8.46,562.08,610.2,20.79,1057.54,317.03,747.39,326.0,166.54,476.13,240.7,696.9,201.87,646.65,155.94,1012.28,1276.87,106.52,574.38,66.94
U000443,65,男,武汉,医生,本科,离异,16458.51,17362.68,1839.62,35660.810000000005,36894.21,-0.03,155970.17,1065051.61,46608.17,2626562.88,3894192.83,3742866.29,60220.13,63038.21,28068.2,151326.54,0.04,102556.88,31,143559.39,35838.62,1441568.78,激进,63,673020.88,0.01,0.082,差,10,0.74,11,10,0.3,61.38,1317.62,1280.22,4535.69,1399.3,1536.67,902.3,5231.06,2637.79,590.38,3266.44,994.97,3099.37,3041.09,367.76,2121.92,603.3,620.35,617.49,2271.72,458.79
U000444,55,男,西安,科研人员,博士,离异,20892.63,12249.28,6122.25,39264.16,32097.23,0.18,807344.4,3001047.92,227476.25,2157321.62,6193190.1899999995,5146307.38,87539.71,808188.38,151154.72,1046882.8099999999,0.17,8902.73,21,2687.24,21510.19,1930171.5,积极,52,2635329.05,0.054,0.116,一般,19,0.56,10,7,0.61,49.52,1.9,2637.12,394.19,231.68,569.32,1003.28,1356.43,95.72,7402.37,2643.22,819.57,805.66,1249.58,2066.19,332.26,439.63,4119.3,621.56,1004.27,4303.99
U000445,21,男,重庆,教师,本科,已婚,8490.57,202.72,1904.02,10597.31,8738.81,0.18,202459.89,881522.06,479318.72,401195.59,1964496.2600000002,1667127.74,25174.39,162884.94,109309.19,297368.52,0.15,0.0,0,0.0,17445.16,993271.2,积极,68,1460365.49,0.043,0.077,优,3,0.78,24,10,0.42,72.65,348.08,6.01,402.33,201.86,507.32,935.35,786.5,725.71,217.06,135.03,189.17,354.07,651.42,70.13,757.03,510.57,1166.18,641.81,99.31,33.87
U000446,22,女,郑州,教师,硕士,离异,16223.32,845.11,584.63,17653.06,12861.07,0.27,84167.96,895543.72,364580.9,180714.81,1525007.3900000001,1195755.96,71918.71,57755.7,199577.02,329251.43,0.22,0.0,0,0.0,4138.13,242881.77,保守,50,4791134.88,0.013,0.106,一般,24,0.86,11,3,0.84,51.94,103.97,300.6,831.71,1424.56,2004.28,853.64,4.93,180.06,91.74,394.28,607.67,38.74,374.15,172.43,909.51,545.04,597.17,487.36,2728.14,211.1
U000447,51,女,合肥,个体商户,高中,已婚,23377.08,3527.97,8066.02,34971.07000000001,30517.58,0.13,202723.49,64707.79,456939.93,2413126.01,3137497.2199999997,2874591.22,120583.1,129636.3,12686.6,262906.0,0.08,29162.59,5,78313.01,24340.4,388340.88,积极,70,2081221.63,0.027,0.083,差,13,0.18,16,12,0.45,42.36,1699.88,5525.45,991.65,1301.31,193.6,1961.41,710.11,364.94,1642.63,1587.33,164.81,2502.38,2041.86,437.61,1323.86,2661.29,1574.53,1051.33,812.74,1968.87
U000448,31,女,西安,自由职业,博士,丧偶,14565.53,3982.26,419.65,18967.440000000002,15675.73,0.17,2270.26,906324.73,493831.2,2801760.15,4204186.34,3340725.72,72656.28,623300.52,167503.82,863460.6200000001,0.21,193916.75,7,12783.79,24700.56,1189296.98,平衡,67,3947563.18,0.04,0.088,优,17,0.9,21,3,0.74,32.11,1777.2,707.39,49.33,392.1,1406.43,63.01,2856.71,1890.63,51.76,1720.42,286.52,1182.69,344.14,369.17,638.69,945.75,21.83,571.09,131.26,269.61
U000449,46,女,青岛,公务员,高中,已婚,15905.63,18780.97,6648.24,41334.84,45435.32,-0.1,528889.15,2691788.06,499640.37,842004.25,4562321.83,2774667.87,120662.65,1471965.4,195025.91,1787653.9599999997,0.39,72757.05,15,46257.77,10133.92,45464.47,激进,59,1974892.29,0.046,0.112,良,29,0.52,19,3,0.55,36.19,957.22,267.33,370.46,80.05,1495.49,7270.66,289.36,6881.78,3111.41,2388.47,2439.53,4125.97,266.17,1654.02,2811.21,2080.47,4209.64,176.57,2762.07,1797.44
U000450,37,男,深圳,金融分析师,高中,丧偶,9039.74,4630.39,2765.15,16435.280000000002,16776.04,-0.02,368639.62,1542723.04,429626.29,2434731.31,4775720.26,3703512.87,68068.13,866042.82,138096.44,1072207.39,0.22,59441.28,9,15065.36,12553.51,1861574.71,平衡,59,4634772.41,0.031,0.099,差,8,0.69,8,2,0.37,91.41,641.12,559.41,1304.31,2980.91,922.01,2342.09,691.88,145.29,85.38,70.88,643.26,553.23,1702.21,1826.43,70.2,336.11,431.15,1066.84,209.93,193.41
U000451,40,男,大连,科研人员,硕士,已婚,14924.79,3176.14,9396.57,27497.5,28803.97,-0.05,173303.04,1002188.49,92564.6,2754489.44,4022545.5700000003,3613194.56,91090.67,155810.7,162449.64,409351.01,0.1,94063.13,4,25405.44,30633.33,1727650.59,激进,66,1573639.42,0.03,0.101,一般,28,0.32,6,15,0.68,33.86,903.18,3217.23,1466.94,281.13,2760.5,1039.2,626.96,967.57,1415.33,863.67,569.17,1044.7,39.79,3042.86,385.28,92.27,2179.38,3055.89,3454.91,1398.02
U000452,32,男,长沙,医生,大专,离异,10725.0,19474.43,4115.43,34314.86,30511.6,0.11,167003.35,1602600.6,444783.85,2120713.09,4335100.890000001,3397856.56,29069.92,907883.88,290.53,937244.3300000001,0.22,22922.14,9,28674.74,7486.91,256382.07,保守,55,4165008.04,0.039,0.118,优,7,0.21,2,7,1.0,78.42,300.64,1747.87,1573.34,369.75,3056.74,144.16,5305.05,2573.66,1522.88,3652.5,1675.67,276.33,763.35,97.03,645.72,1769.83,638.85,524.33,1183.26,2690.63
U000453,37,女,北京,企业管理,硕士,已婚,15013.37,16599.41,137.6,31750.379999999997,20748.14,0.35,138243.41,411493.54,362157.11,2356792.45,3268686.5100000002,2591062.38,107731.34,487667.42,82225.37,677624.13,0.21,131904.05,8,66511.77,6268.17,1270103.14,保守,56,2251449.64,0.019,0.1,优,30,0.63,31,15,0.96,58.43,267.4,1845.09,173.46,1696.76,523.33,344.29,4275.69,29.03,893.91,33.94,1025.86,1079.24,602.47,220.04,733.04,1731.68,2367.4,1174.51,1383.41,347.59
U000454,54,男,深圳,自由职业,本科,离异,17272.72,5781.46,4134.04,27188.22,28293.51,-0.04,118186.2,1033513.89,213076.14,41302.86,1406079.09,370253.81,124139.85,794388.54,117296.89,1035825.28,0.74,69568.6,14,67401.46,24921.2,551231.14,保守,65,4835786.8,0.023,0.089,一般,14,0.82,0,7,0.75,55.0,652.1,339.99,552.01,490.41,1410.75,1592.26,5581.73,418.94,1975.75,3272.05,1581.52,566.7,586.3,77.09,701.66,2627.63,93.72,476.57,2358.17,2938.17
U000455,54,女,南京,个体商户,本科,已婚,24356.12,15989.23,7464.03,47809.38,29170.88,0.39,476410.93,3273791.91,120612.89,848440.0,4719255.73,3321026.76,127934.2,1136605.38,133689.39,1398228.9699999997,0.3,111191.65,11,94127.9,35383.75,6741.67,积极,50,1973195.05,0.044,0.093,一般,18,0.37,15,6,0.43,77.62,824.03,292.47,852.23,1455.94,4964.12,119.55,1188.43,669.48,1191.56,40.73,630.19,2877.0,1355.03,1005.23,564.31,593.98,810.78,3030.09,5736.53,969.18
U000456,25,男,武汉,公务员,高中,未婚,11746.65,3123.1,1780.51,16650.26,12693.45,0.24,471788.04,802981.47,379463.26,266242.99,1920475.76,1672509.01,49315.05,86164.64,112487.06,247966.75,0.13,137945.86,0,0.0,3767.38,821470.6,平衡,51,1422317.08,0.031,0.12,优,2,0.18,35,14,0.8,44.35,372.51,1396.99,414.91,598.48,195.71,1014.09,565.88,1233.97,1130.97,180.42,937.22,1199.72,316.61,141.22,1.96,446.8,323.86,603.31,155.25,1463.57
U000457,62,男,广州,市场营销,博士,已婚,17884.5,2405.55,2804.11,23094.16,20653.41,0.11,413849.94,857246.19,170407.14,710128.53,2151631.8,764620.62,20667.56,1208123.71,158219.91,1387011.18,0.64,107378.22,40,140740.76,9310.71,952024.93,激进,58,2934838.14,0.043,0.102,一般,0,0.84,15,6,0.86,87.69,771.27,813.11,285.04,373.41,218.89,1491.78,1730.22,730.32,1473.64,1567.2,175.16,3985.97,2025.03,269.25,242.45,158.05,175.3,1623.0,746.46,1797.88
U000458,23,女,重庆,医生,高中,已婚,10372.54,4673.27,1506.65,16552.460000000003,14535.43,0.12,87076.01,1588636.5,490352.45,285852.11,2451917.07,2184884.66,64060.67,38508.93,164462.81,267032.41000000003,0.11,46843.91,0,0.0,5268.53,418141.84,积极,54,1827499.86,0.013,0.087,差,19,0.21,7,6,0.56,79.18,1186.86,803.02,1003.48,16.03,323.36,878.94,8.13,29.02,1652.77,997.04,266.89,1007.9,1360.8,317.12,31.76,2336.44,366.41,97.44,585.88,1266.14
U000459,23,男,武汉,企业管理,本科,丧偶,10419.68,175.65,350.19,10945.52,11180.34,-0.02,222789.03,182378.72,78767.16,36606.51,520541.42000000004,253835.15,39845.07,86923.69,139937.51,266706.27,0.51,33237.84,1,0.0,4233.98,1994435.32,激进,67,3472324.81,0.021,0.087,差,5,0.59,28,8,0.52,69.41,105.38,1815.04,83.36,324.81,983.21,60.22,1340.15,1116.91,818.43,91.55,381.06,542.37,1618.85,75.42,550.6,156.82,73.21,207.39,598.57,236.99
U000460,65,女,南京,公务员,博士,已婚,18367.15,2306.95,6945.18,27619.280000000002,29011.72,-0.05,218250.93,2976145.7,474781.31,339494.67,4008672.6100000003,2442262.77,86277.9,1363999.47,116132.47,1566409.8399999999,0.39,147522.45,8,7924.75,7101.81,1751598.17,稳健,54,1582173.1,0.013,0.111,优,17,0.81,7,2,0.54,64.94,1196.62,8271.77,790.36,1482.75,705.28,774.11,1845.84,4311.91,1212.93,2269.76,144.99,368.05,1082.2,31.37,452.32,1130.53,23.39,476.79,1119.73,1321.01
U000461,29,男,广州,个体商户,大专,丧偶,14430.02,2794.25,1580.06,18804.33,17852.6,0.05,52736.02,362164.44,221173.82,211061.2,847135.48,506415.96,68456.28,120235.32,152027.92,340719.52,0.4,92179.84,4,148912.78,9691.46,66212.25,保守,50,4010214.01,0.049,0.101,差,27,0.75,1,2,0.53,79.24,374.62,1863.17,1074.54,156.05,98.07,787.73,573.94,1090.29,938.82,686.3,3004.51,533.36,83.94,1232.08,202.91,1050.32,2202.17,834.52,633.87,431.41
U000462,54,男,青岛,企业管理,硕士,未婚,20645.49,12950.95,572.48,34168.920000000006,31279.02,0.08,813660.68,95612.68,74887.63,1060010.46,2044171.4500000002,1628694.19,59889.12,172736.34,182851.8,415477.26,0.2,129121.41,18,39120.61,3078.46,1625531.75,激进,69,3506646.05,0.037,0.077,差,16,0.83,2,4,0.42,79.61,648.23,622.79,1446.96,1990.16,1623.15,316.33,974.33,2243.46,923.56,1100.23,2109.2,1548.39,753.1,3229.3,253.76,7734.28,180.98,21.54,3157.38,401.89
U000463,36,女,上海,企业管理,大专,已婚,17647.26,11984.23,27.96,29659.449999999997,21670.46,0.27,162104.47,966986.06,170744.57,1084400.22,2384235.3200000003,1445207.15,62938.67,795052.83,81036.67,939028.17,0.39,112600.3,3,61945.86,24569.16,1023365.14,积极,60,2163048.33,0.012,0.079,差,5,0.73,24,1,0.69,32.56,1879.67,4585.55,334.11,1188.61,117.66,501.12,1807.5,439.79,858.1,672.38,996.32,3462.08,55.03,818.72,1907.58,630.03,78.47,788.95,387.25,161.54
U000464,36,男,长沙,个体商户,大专,未婚,17007.42,15447.33,7786.14,40240.89,43321.44,-0.08,565063.19,1472301.06,62883.34,182135.3,2282382.8899999997,619281.49,97843.23,1392207.9,173050.27,1663101.4,0.73,50563.02,8,18639.67,17118.44,1058579.26,积极,50,1677235.2,0.047,0.118,一般,20,0.24,30,15,0.92,46.19,4883.92,1904.56,6993.03,4236.28,3050.19,13.01,1442.18,568.3,6243.03,495.62,870.4,1878.97,789.56,608.46,2361.08,240.58,154.8,1202.72,3294.37,2090.39
U000465,27,女,成都,公务员,本科,离异,18317.77,2830.02,800.17,21947.96,20608.07,0.06,413814.08,1226050.17,322593.04,333489.48,2295946.77,2200307.9,31979.65,59517.35,4141.87,95638.87,0.04,175889.22,5,19576.56,20295.21,1690079.21,保守,63,1462434.43,0.025,0.107,良,2,0.47,2,12,0.5,93.84,488.16,2952.71,60.61,1200.97,2381.57,1748.39,218.29,376.58,1354.97,94.48,1792.96,1362.04,1403.69,113.37,1357.67,1222.3,1907.61,45.6,25.09,501.02
U000466,29,男,苏州,制造业工人,高中,离异,8031.68,14422.48,738.1,23192.26,20217.5,0.13,110303.63,469596.54,432734.02,364623.14,1377257.33,538747.61,72215.75,704748.08,61545.89,838509.72,0.61,158418.75,4,76947.02,27551.19,1060709.89,保守,50,3974166.04,0.047,0.082,一般,17,0.66,33,5,0.88,47.9,196.32,996.03,3038.28,605.34,2271.6,0.29,224.89,37.65,484.68,2910.2,124.28,1136.34,731.88,3397.88,159.28,290.4,36.54,693.48,396.67,2485.46
U000467,36,男,武汉,金融分析师,大专,已婚,19978.89,19862.52,2913.76,42755.170000000006,30027.81,0.3,142648.09,2715249.31,411968.78,582986.75,3852852.9299999997,2731276.62,64197.93,880682.33,176696.05,1121576.31,0.29,24436.08,11,33281.82,4355.62,204351.32,积极,53,3700874.9,0.033,0.088,一般,28,0.73,34,1,0.72,42.91,917.36,116.43,711.58,9198.23,2179.15,2706.08,2094.18,131.42,311.86,3.78,437.11,138.94,773.63,1366.2,2508.21,1671.55,3371.82,66.96,14.81,1308.5
U000468,56,男,大连,市场营销,高中,已婚,23595.63,17647.66,8548.14,49791.43,47883.44,0.04,822341.11,3488895.5,305937.58,1514659.33,6131833.5200000005,5439943.26,122860.53,491161.6,77868.13,691890.26,0.11,92342.63,32,128756.77,28664.01,1440572.14,积极,66,4513207.53,0.011,0.071,一般,0,0.9,0,3,0.53,56.98,1239.17,1060.62,1457.65,1140.68,2598.52,2104.41,2605.89,4051.92,1776.17,1049.97,659.39,1559.85,4912.16,5127.77,3988.11,967.2,3217.62,3067.55,2402.18,2896.63
U000469,43,男,合肥,医生,硕士,已婚,25072.66,5277.74,2836.49,33186.89,36157.15,-0.09,87381.69,2283049.56,207755.45,9222.33,2587409.0300000003,2108811.51,84463.9,320552.65,73580.97,478597.52,0.18,158416.51,4,132882.59,2508.69,1207382.81,稳健,53,4418787.18,0.042,0.095,良,3,0.53,7,7,0.58,61.03,1881.31,173.78,2072.52,218.58,103.19,5586.92,4708.91,93.3,876.49,308.45,994.14,2653.5,4501.89,1505.32,653.74,1383.83,559.69,3600.85,3058.05,1222.69
U000470,65,男,上海,律师,高中,已婚,19937.38,12039.29,1478.82,33455.490000000005,24090.33,0.28,261268.68,1435202.41,38372.31,765441.99,2500285.3899999997,1228549.51,6566.92,1119023.51,146145.45,1271735.88,0.51,26010.49,34,61087.19,29512.24,1659166.15,平衡,70,595643.95,0.05,0.074,差,12,0.44,1,3,0.38,38.37,511.35,452.15,44.25,2202.78,779.29,512.0,829.34,2223.56,173.28,2538.25,2965.92,3817.41,659.65,318.73,609.11,527.09,252.29,1216.88,842.98,2614.0
U000471,35,女,上海,教师,大专,离异,15256.78,1767.59,8712.35,25736.72,15792.95,0.39,100094.68,1252979.07,160189.11,2235483.89,3748746.75,3429770.22,11993.49,263262.23,43720.81,318976.52999999997,0.09,179498.73,5,7807.81,13108.7,1100582.78,激进,63,3074186.77,0.034,0.111,优,13,0.71,9,6,0.99,84.04,1161.43,1149.73,1752.62,1053.54,2120.74,326.33,564.45,11.44,5.63,221.56,85.73,243.17,157.21,23.35,1936.61,6.66,1074.81,133.17,1963.07,1801.69
